user_id,mood,rank,title
53,mood_bored,5,Up
53,mood_bored,6,Guardians of the Galaxy
53,mood_bored,7,Return to Oz
53,mood_bored,8,Star Wars: Episode VI - Return of the Jedi
53,mood_bored,9,Avatar
53,mood_bored,10,Star Wars: Episode IV - A New Hope
53,mood_bored,11,Avengers: Age of Ultron
53,mood_bored,12,WALL·E
53,mood_bored,13,"Monsters, Inc."
53,mood_bored,14,Frozen
53,mood_bored,15,Thor: The Dark World
53,mood_bored,16,The Lion King
53,mood_bored,17,Iron Man 3
53,mood_bored,18,Avengers: Endgame
53,mood_bored,19,Tangled
53,mood_bored,20,TRON
53,mood_bored,21,X-Men: The Animated Series
53,mood_bored,22,The Incredibles
53,mood_bored,23,Star Wars: Episode VIII - The Last Jedi
53,mood_bored,24,The Avengers
53,mood_bored,25,Moana
53,mood_bored,26,Runaways
53,mood_bored,27,Candleshoe
53,mood_bored,28,Mulan
53,mood_bored,29,Toy Story 3
53,mood_bored,30,Ratatouille
54,mood_happy,1,Toy Story
54,mood_happy,2,Up
54,mood_happy,3,Guardians of the Galaxy
54,mood_happy,4,X-Men: The Animated Series
54,mood_happy,5,The Incredibles
54,mood_happy,6,Marvel Rising: Chasing Ghosts
54,mood_happy,7,Mighty Joe Young
54,mood_happy,8,So Weird
54,mood_happy,9,Guardians of the Galaxy Vol. 2
54,mood_happy,10,Finding Nemo
54,mood_happy,11,Big Hero 6
54,mood_happy,12,TRON: Uprising
54,mood_happy,13,National Treasure: Book of Secrets
54,mood_happy,14,Ant-Man
54,mood_happy,15,Silver Surfer
54,mood_happy,16,"Monsters, Inc."
54,mood_happy,17,WALL·E
54,mood_happy,18,Dinosaur
54,mood_happy,19,Star vs. the Forces of Evil
54,mood_happy,20,Girl Vs. Monster
54,mood_happy,21,That Darn Cat!
54,mood_happy,22,The Avengers: Earth's Mightiest Heroes
54,mood_happy,23,The Lion King
54,mood_happy,24,Candleshoe
54,mood_happy,25,Spider-Man Unlimited
54,mood_happy,26,DuckTales
54,mood_happy,27,That Darn Cat
54,mood_happy,28,Sanjay's Super Team
54,mood_happy,29,Thor: Ragnarok
54,mood_happy,30,Kickin' It
54,mood_sad,1,Star vs. the Forces of Evil
54,mood_sad,2,The Finest Hours
54,mood_sad,3,The Lion King
54,mood_sad,4,Candleshoe
54,mood_sad,5,Avengers: Endgame
54,mood_sad,6,The Straight Story
54,mood_sad,7,X-Men: Evolution
54,mood_sad,8,The Lion King
54,mood_sad,9,Inside Out
54,mood_sad,10,Ratatouille
54,mood_sad,11,Miracle Landing on the Hudson
54,mood_sad,12,George of the Jungle
54,mood_sad,13,The Mickey Mouse Club
54,mood_sad,14,Leroy & Stitch
54,mood_sad,15,TaleSpin
54,mood_sad,16,Bolt
54,mood_sad,17,Runaways
54,mood_sad,18,Pete's Dragon
54,mood_sad,19,The Muppet Christmas Carol
54,mood_sad,20,Hannah Montana: The Movie
54,mood_sad,21,Splash
54,mood_sad,22,The Christmas Star
54,mood_sad,23,10 Things I Hate About You
54,mood_sad,24,Pocahontas
54,mood_sad,25,Wizards of Waverly Place
54,mood_sad,26,The Three Musketeers
54,mood_sad,27,Snow White and the Seven Dwarfs
54,mood_sad,28,Bedtime Stories
54,mood_sad,29,Aladdin
54,mood_sad,30,Ruby Bridges
54,mood_bored,1,Captain America: The Winter Soldier
54,mood_bored,2,Toy Story
54,mood_bored,3,The Avengers
54,mood_bored,4,Up
54,mood_bored,5,Star Wars: Episode V - The Empire Strikes Back
54,mood_bored,6,Pirates of the Caribbean: The Curse of the Black Pearl
54,mood_bored,7,Guardians of the Galaxy
54,mood_bored,8,Black Panther
54,mood_bored,9,Iron Man 3
54,mood_bored,10,X-Men: The Animated Series
54,mood_bored,11,National Treasure
54,mood_bored,12,The Incredibles
54,mood_bored,13,Thor: The Dark World
54,mood_bored,14,Iron Man
54,mood_bored,15,Thor
54,mood_bored,16,Marvel Rising: Chasing Ghosts
54,mood_bored,17,Star Wars: Episode III - Revenge of the Sith
54,mood_bored,18,Mighty Joe Young
54,mood_bored,19,So Weird
54,mood_bored,20,Guardians of the Galaxy Vol. 2
54,mood_bored,21,Star Wars: Episode VI - Return of the Jedi
54,mood_bored,22,Finding Nemo
54,mood_bored,23,Pirates of the Caribbean: At World's End
54,mood_bored,24,Star Wars: Episode IV - A New Hope
54,mood_bored,25,Pirates of the Caribbean: Dead Man's Chest
54,mood_bored,26,Big Hero 6
54,mood_bored,27,Star Wars: Episode VII - The Force Awakens
54,mood_bored,28,TRON: Uprising
54,mood_bored,29,Rogue One: A Star Wars Story
54,mood_bored,30,National Treasure: Book of Secrets
55,mood_happy,1,Big Business
55,mood_happy,2,Fast Layne
55,mood_happy,3,DuckTales
55,mood_happy,4,WALL·E
55,mood_happy,5,The Million Dollar Duck
55,mood_happy,6,Smart House
55,mood_happy,7,Ant-Man
55,mood_happy,8,The Fox and the Hound 2
55,mood_happy,9,Ultimate Spider-Man
55,mood_happy,10,The Wild
55,mood_happy,11,Guardians of the Galaxy
55,mood_happy,12,Avengers: United They Stand
55,mood_happy,13,The Strongest Man in the World
55,mood_happy,14,Spider-Man: The Animated Series
55,mood_happy,15,"Honey, I Shrunk the Kids"
55,mood_happy,16,Miracle on 34th Street
55,mood_happy,17,Home Alone 3
55,mood_happy,18,Lilo & Stitch 2: Stitch Has a Glitch
55,mood_happy,19,Toy Story
55,mood_happy,20,What is Cheese?
55,mood_happy,21,The Pied Piper
55,mood_happy,22,Big Hero 6
55,mood_happy,23,"Monsters, Inc."
55,mood_happy,24,The Small One
55,mood_happy,25,The Three Caballeros
55,mood_happy,26,The Lion King
55,mood_happy,27,Society Dog Show
55,mood_happy,28,Sharpay's Fabulous Adventure
55,mood_happy,29,Fantastic Four: The Animated Series
55,mood_happy,30,Silver Surfer
55,mood_sad,1,Smart House
55,mood_sad,2,Miracle on 34th Street
55,mood_sad,3,Lilo & Stitch 2: Stitch Has a Glitch
55,mood_sad,4,The Lion King
55,mood_sad,5,Sharpay's Fabulous Adventure
55,mood_sad,6,Because of Winn-Dixie
55,mood_sad,7,Snow White and the Seven Dwarfs
55,mood_sad,8,Kitbull
55,mood_sad,9,Violetta
55,mood_sad,10,Read It and Weep
55,mood_sad,11,Emil and the Detectives
55,mood_sad,12,Runaways
55,mood_sad,13,10 Things I Hate About You
55,mood_sad,14,Journey to the Center of the Earth
55,mood_sad,15,Candleshoe
55,mood_sad,16,Aladdin
55,mood_sad,17,Mr. Boogedy
55,mood_sad,18,Ratatouille
55,mood_sad,19,Splash
55,mood_sad,20,Tangled
55,mood_sad,21,Miracle in Lane 2
55,mood_sad,22,Babes in Toyland
55,mood_sad,23,Johnny Kapahala: Back on Board
55,mood_sad,24,Sonny with a Chance
55,mood_sad,25,Beauty and the Beast
55,mood_sad,26,Cadet Kelly
55,mood_sad,27,Winnie the Pooh: A Very Merry Pooh Year
55,mood_sad,28,Three Days
55,mood_sad,29,Lizzie McGuire
55,mood_sad,30,The Young Black Stallion
55,mood_bored,1,Captain America: The Winter Soldier
55,mood_bored,2,Avengers: Age of Ultron
55,mood_bored,3,DuckTales
55,mood_bored,4,WALL·E
55,mood_bored,5,Iron Man 3
55,mood_bored,6,Star Wars: Episode II - Attack of the Clones
55,mood_bored,7,The Million Dollar Duck
55,mood_bored,8,Smart House
55,mood_bored,9,Ant-Man
55,mood_bored,10,Star Wars: Episode VI - Return of the Jedi
55,mood_bored,11,The Fox and the Hound 2
55,mood_bored,12,Ultimate Spider-Man
55,mood_bored,13,The Wild
55,mood_bored,14,Guardians of the Galaxy
55,mood_bored,15,Avengers: United They Stand
55,mood_bored,16,The Strongest Man in the World
55,mood_bored,17,Spider-Man: The Animated Series
55,mood_bored,18,"Honey, I Shrunk the Kids"
55,mood_bored,19,The Avengers
55,mood_bored,20,Lilo & Stitch 2: Stitch Has a Glitch
55,mood_bored,21,Toy Story
55,mood_bored,22,Star Wars: Episode VIII - The Last Jedi
55,mood_bored,23,Big Hero 6
55,mood_bored,24,"Monsters, Inc."
55,mood_bored,25,Black Panther
55,mood_bored,26,The Lion King
55,mood_bored,27,Fantastic Four: The Animated Series
55,mood_bored,28,Silver Surfer
55,mood_bored,29,Skyrunners
55,mood_bored,30,G-Force
56,mood_happy,1,Toy Story
56,mood_happy,2,Finding Nemo
56,mood_happy,3,"Monsters, Inc."
56,mood_happy,4,Ratatouille
56,mood_happy,5,The Incredibles
56,mood_happy,6,Big Business
56,mood_happy,7,Tangled
56,mood_happy,8,Spider-Man Unlimited
56,mood_happy,9,Fast Layne
56,mood_happy,10,Auntie Edna
56,mood_happy,11,Prowlers of the Everglades
56,mood_happy,12,Doctor Dolittle
56,mood_happy,13,Herbie Fully Loaded
56,mood_happy,14,The BFG
56,mood_happy,15,Darkwing Duck
56,mood_happy,16,Bao
56,mood_happy,17,Big Hero 6
56,mood_happy,18,Hercules
56,mood_happy,19,Silver Surfer
56,mood_happy,20,Justin Morgan Had a Horse
56,mood_happy,21,Up
56,mood_happy,22,The Three Musketeers
56,mood_happy,23,Ultimate Spider-Man
56,mood_happy,24,Pinocchio
56,mood_happy,25,Santa Paws 2: The Santa Pups
56,mood_happy,26,Tokyo Mater
56,mood_happy,27,X-Men: The Animated Series
56,mood_happy,28,The Old Mill
56,mood_happy,29,Teen Beach 2
56,mood_happy,30,Motocrossed
56,mood_sad,1,Ratatouille
56,mood_sad,2,Tangled
56,mood_sad,3,Herbie Fully Loaded
56,mood_sad,4,The Straight Story
56,mood_sad,5,Justin Morgan Had a Horse
56,mood_sad,6,The Three Musketeers
56,mood_sad,7,Miracle Landing on the Hudson
56,mood_sad,8,Ruby Bridges
56,mood_sad,9,Emil and the Detectives
56,mood_sad,10,Avengers: Endgame
56,mood_sad,11,Twitches Too
56,mood_sad,12,Sleeping Beauty
56,mood_sad,13,Willow
56,mood_sad,14,Going to the Mat
56,mood_sad,15,Hounded
56,mood_sad,16,Atlantis: Milo's Return
56,mood_sad,17,Three Days
56,mood_sad,18,The Little Mermaid: Ariel's Beginning
56,mood_sad,19,Candleshoe
56,mood_sad,20,The Lion King
56,mood_sad,21,Winnie the Pooh: A Very Merry Pooh Year
56,mood_sad,22,The Adventures of Huck Finn
56,mood_sad,23,Aladdin
56,mood_sad,24,The Bears and I
56,mood_sad,25,Saving Mr. Banks
56,mood_sad,26,Journey to the Center of the Earth
56,mood_sad,27,Disney's Doug
56,mood_sad,28,Bedtime Stories
56,mood_sad,29,Aladdin
56,mood_sad,30,Teen Spirit
56,mood_bored,1,Pirates of the Caribbean: The Curse of the Black Pearl
56,mood_bored,2,Toy Story
56,mood_bored,3,Star Wars: Episode V - The Empire Strikes Back
56,mood_bored,4,Star Wars: Episode VI - Return of the Jedi
56,mood_bored,5,Finding Nemo
56,mood_bored,6,"Monsters, Inc."
56,mood_bored,7,Ratatouille
56,mood_bored,8,The Incredibles
56,mood_bored,9,Captain America: The Winter Soldier
56,mood_bored,10,Tangled
56,mood_bored,11,Spider-Man Unlimited
56,mood_bored,12,Star Wars: Episode IV - A New Hope
56,mood_bored,13,Star Wars: Episode III - Revenge of the Sith
56,mood_bored,14,Star Wars: Episode II - Attack of the Clones
56,mood_bored,15,Auntie Edna
56,mood_bored,16,Pirates of the Caribbean: At World's End
56,mood_bored,17,Herbie Fully Loaded
56,mood_bored,18,The BFG
56,mood_bored,19,Darkwing Duck
56,mood_bored,20,Big Hero 6
56,mood_bored,21,Hercules
56,mood_bored,22,Silver Surfer
56,mood_bored,23,Up
56,mood_bored,24,The Three Musketeers
56,mood_bored,25,Ultimate Spider-Man
56,mood_bored,26,Pirates of the Caribbean: On Stranger Tides
56,mood_bored,27,Santa Paws 2: The Santa Pups
56,mood_bored,28,Tokyo Mater
56,mood_bored,29,X-Men: The Animated Series
56,mood_bored,30,Motocrossed
57,mood_happy,1,The Lion King
57,mood_happy,2,Pocahontas
57,mood_happy,3,Tangled
57,mood_happy,4,Z-O-M-B-I-E-S
57,mood_happy,5,Beauty and the Beast
57,mood_happy,6,A Goofy Movie
57,mood_happy,7,The Cheetah Girls: One World
57,mood_happy,8,The Lion King 2: Simba's Pride
57,mood_happy,9,Lady and the Tramp
57,mood_happy,10,The Hunchback of Notre Dame 2: The Secret of the Bell
57,mood_happy,11,Snow White and the Seven Dwarfs
57,mood_happy,12,The Princess Diaries 2: Royal Engagement
57,mood_happy,13,Aladdin
57,mood_happy,14,Sharpay's Fabulous Adventure
57,mood_happy,15,Frozen
57,mood_happy,16,Up
57,mood_happy,17,Guardians of the Galaxy
57,mood_happy,18,10 Things I Hate About You
57,mood_happy,19,Once Upon a Mattress
57,mood_happy,20,The Hunchback of Notre Dame
57,mood_happy,21,The Princess Diaries
57,mood_happy,22,Pocahontas II: Journey to a New World
57,mood_happy,23,Cinderella 3: A Twist in Time
57,mood_happy,24,The Parent Trap
57,mood_happy,25,High School Musical 3
57,mood_happy,26,Peter Pan
57,mood_happy,27,The Little Mermaid 2: Return to the Sea
57,mood_happy,28,The Muppet Christmas Carol
57,mood_happy,29,Homeward Bound II: Lost in San Francisco
57,mood_happy,30,Aladdin
57,mood_sad,1,Miracle Landing on the Hudson
57,mood_sad,2,Miracle at Midnight
57,mood_sad,3,Ruby Bridges
57,mood_sad,4,The Lion King
57,mood_sad,5,Pocahontas
57,mood_sad,6,Tangled
57,mood_sad,7,Z-O-M-B-I-E-S
57,mood_sad,8,Beauty and the Beast
57,mood_sad,9,A Goofy Movie
57,mood_sad,10,The Cheetah Girls: One World
57,mood_sad,11,The Lion King 2: Simba's Pride
57,mood_sad,12,Lady and the Tramp
57,mood_sad,13,The Hunchback of Notre Dame 2: The Secret of the Bell
57,mood_sad,14,Snow White and the Seven Dwarfs
57,mood_sad,15,The Princess Diaries 2: Royal Engagement
57,mood_sad,16,Aladdin
57,mood_sad,17,Sharpay's Fabulous Adventure
57,mood_sad,18,Avengers: Endgame
57,mood_sad,19,10 Things I Hate About You
57,mood_sad,20,Once Upon a Mattress
57,mood_sad,21,The Hunchback of Notre Dame
57,mood_sad,22,The Princess Diaries
57,mood_sad,23,Pocahontas II: Journey to a New World
57,mood_sad,24,Cinderella 3: A Twist in Time
57,mood_sad,25,The Parent Trap
57,mood_sad,26,High School Musical 3
57,mood_sad,27,The Little Mermaid 2: Return to the Sea
57,mood_sad,28,The Muppet Christmas Carol
57,mood_sad,29,Homeward Bound II: Lost in San Francisco
57,mood_sad,30,Aladdin
57,mood_bored,1,The Lion King
57,mood_bored,2,Pocahontas
57,mood_bored,3,Tangled
57,mood_bored,4,A Goofy Movie
57,mood_bored,5,The Lion King 2: Simba's Pride
57,mood_bored,6,Lady and the Tramp
57,mood_bored,7,The Hunchback of Notre Dame 2: The Secret of the Bell
57,mood_bored,8,Star Wars: Episode IV - A New Hope
57,mood_bored,9,Aladdin
57,mood_bored,10,Frozen
57,mood_bored,11,Up
57,mood_bored,12,Avatar
57,mood_bored,13,Guardians of the Galaxy
57,mood_bored,14,Avengers: Endgame
57,mood_bored,15,Pocahontas II: Journey to a New World
57,mood_bored,16,The Parent Trap
57,mood_bored,17,Star Wars: Episode V - The Empire Strikes Back
57,mood_bored,18,Peter Pan
57,mood_bored,19,The Avengers
57,mood_bored,20,Homeward Bound II: Lost in San Francisco
57,mood_bored,21,Aladdin
57,mood_bored,22,Pirates of the Caribbean: The Curse of the Black Pearl
57,mood_bored,23,Fun and Fancy Free
57,mood_bored,24,Willow
57,mood_bored,25,Aladdin and the King of Thieves
57,mood_bored,26,Star Wars: Episode VI - Return of the Jedi
57,mood_bored,27,The Lion King
57,mood_bored,28,Iron Man
57,mood_bored,29,Moana
57,mood_bored,30,WALL·E
58,mood_happy,1,The Million Dollar Duck
58,mood_happy,2,Tinker Bell and the Lost Treasure
58,mood_happy,3,Snow White and the Seven Dwarfs
58,mood_happy,4,Chef Donald
58,mood_happy,5,Homeward Bound: The Incredible Journey
58,mood_happy,6,WALL·E
58,mood_happy,7,The Living Desert
58,mood_happy,8,Bears
58,mood_happy,9,The Fox and the Hound 2
58,mood_happy,10,The Absent Minded Professor
58,mood_happy,11,The Pied Piper
58,mood_happy,12,Wreck-It Ralph
58,mood_happy,13,Alice in Wonderland
58,mood_happy,14,Dinosaur
58,mood_happy,15,So Weird
58,mood_happy,16,The Hunchback of Notre Dame
58,mood_happy,17,Camp Nowhere
58,mood_happy,18,The Adventures of Ichabod and Mr. Toad
58,mood_happy,19,Fish Hooks
58,mood_happy,20,Snowball Express
58,mood_happy,21,Cadet Kelly
58,mood_happy,22,Raven's Home
58,mood_happy,23,Double Dribble
58,mood_happy,24,High School Musical 2
58,mood_happy,25,Steamboat Willie
58,mood_happy,26,Penguins
58,mood_happy,27,The Princess and the Frog
58,mood_happy,28,Aladdin
58,mood_happy,29,Around the World in 80 Days
58,mood_happy,30,Skyrunners
58,mood_sad,1,Snow White and the Seven Dwarfs
58,mood_sad,2,Homeward Bound: The Incredible Journey
58,mood_sad,3,The Hunchback of Notre Dame
58,mood_sad,4,The Finest Hours
58,mood_sad,5,Cadet Kelly
58,mood_sad,6,High School Musical 2
58,mood_sad,7,The Princess and the Frog
58,mood_sad,8,Aladdin
58,mood_sad,9,The Straight Story
58,mood_sad,10,Jump In!
58,mood_sad,11,Miracle on 34th Street
58,mood_sad,12,The Lion King
58,mood_sad,13,Violetta
58,mood_sad,14,The Luck of the Irish
58,mood_sad,15,Miracle in Lane 2
58,mood_sad,16,The Rookie
58,mood_sad,17,Prom
58,mood_sad,18,Winnie the Pooh: Springtime with Roo
58,mood_sad,19,The Adventures of Bullwhip Griffin
58,mood_sad,20,Geek Charming
58,mood_sad,21,Sonny with a Chance
58,mood_sad,22,Genius
58,mood_sad,23,Jack
58,mood_sad,24,Rip Girls
58,mood_sad,25,10 Things I Hate About You
58,mood_sad,26,Cinderella 2: Dreams Come True
58,mood_sad,27,Good Luck Charlie
58,mood_sad,28,Darby O'Gill and the Little People
58,mood_sad,29,Candleshoe
58,mood_sad,30,X-Men: Evolution
58,mood_bored,1,The Avengers
58,mood_bored,2,The Million Dollar Duck
58,mood_bored,3,Captain America: The Winter Soldier
58,mood_bored,4,Tinker Bell and the Lost Treasure
58,mood_bored,5,Star Wars: Episode VI - Return of the Jedi
58,mood_bored,6,Homeward Bound: The Incredible Journey
58,mood_bored,7,Thor
58,mood_bored,8,WALL·E
58,mood_bored,9,Pirates of the Caribbean: Dead Man's Chest
58,mood_bored,10,The Fox and the Hound 2
58,mood_bored,11,The Absent Minded Professor
58,mood_bored,12,Wreck-It Ralph
58,mood_bored,13,Alice in Wonderland
58,mood_bored,14,Dinosaur
58,mood_bored,15,So Weird
58,mood_bored,16,Camp Nowhere
58,mood_bored,17,The Finest Hours
58,mood_bored,18,Fish Hooks
58,mood_bored,19,Iron Man 3
58,mood_bored,20,The Princess and the Frog
58,mood_bored,21,Aladdin
58,mood_bored,22,Around the World in 80 Days
58,mood_bored,23,Skyrunners
58,mood_bored,24,A Bug's Life
58,mood_bored,25,Toy Story 4
58,mood_bored,26,Phineas and Ferb: Star Wars
58,mood_bored,27,The Wild
58,mood_bored,28,Black Panther
58,mood_bored,29,Escape to Witch Mountain
58,mood_bored,30,Pirates of the Caribbean: At World's End
59,mood_happy,1,Big Business
59,mood_happy,2,Fast Layne
59,mood_happy,3,Aladdin
59,mood_happy,4,10 Things I Hate About You
59,mood_happy,5,Tangled
59,mood_happy,6,Toy Story 3
59,mood_happy,7,Up
59,mood_happy,8,Robin Hood
59,mood_happy,9,"Monsters, Inc."
59,mood_happy,10,Lady and the Tramp
59,mood_happy,11,Hercules
59,mood_happy,12,The Princess Bride
59,mood_happy,13,Toy Story
59,mood_happy,14,Finding Nemo
59,mood_happy,15,Beauty and the Beast
59,mood_happy,16,Snowglobe
59,mood_happy,17,Guardians of the Galaxy
59,mood_happy,18,The Princess Diaries
59,mood_happy,19,WALL·E
59,mood_happy,20,12 Dates of Christmas
59,mood_happy,21,The Parent Trap
59,mood_happy,22,A Kid in King Arthur's Court
59,mood_happy,23,Snow White and the Seven Dwarfs
59,mood_happy,24,"Mickey, Donald, Goofy: The Three Musketeers"
59,mood_happy,25,Pocahontas
59,mood_happy,26,The Little Mermaid
59,mood_happy,27,The Princess Diaries 2: Royal Engagement
59,mood_happy,28,Frozen
59,mood_happy,29,Belle's Magical World
59,mood_happy,30,Kronk's New Groove
59,mood_sad,1,Aladdin
59,mood_sad,2,10 Things I Hate About You
59,mood_sad,3,Tangled
59,mood_sad,4,Robin Hood
59,mood_sad,5,Lady and the Tramp
59,mood_sad,6,Hercules
59,mood_sad,7,The Princess Bride
59,mood_sad,8,Beauty and the Beast
59,mood_sad,9,Snowglobe
59,mood_sad,10,The Princess Diaries
59,mood_sad,11,12 Dates of Christmas
59,mood_sad,12,The Parent Trap
59,mood_sad,13,A Kid in King Arthur's Court
59,mood_sad,14,Snow White and the Seven Dwarfs
59,mood_sad,15,"Mickey, Donald, Goofy: The Three Musketeers"
59,mood_sad,16,Pocahontas
59,mood_sad,17,The Little Mermaid
59,mood_sad,18,The Princess Diaries 2: Royal Engagement
59,mood_sad,19,Belle's Magical World
59,mood_sad,20,Kronk's New Groove
59,mood_sad,21,Cow Belles
59,mood_sad,22,Cinderella
59,mood_sad,23,Homeward Bound II: Lost in San Francisco
59,mood_sad,24,Bambi and the Great Prince of the Forest
59,mood_sad,25,Ratatouille
59,mood_sad,26,The Princess and the Frog
59,mood_sad,27,Splash
59,mood_sad,28,The Lion King
59,mood_sad,29,Inside Out
59,mood_sad,30,Sonny with a Chance
59,mood_bored,1,Aladdin
59,mood_bored,2,Pirates of the Caribbean: The Curse of the Black Pearl
59,mood_bored,3,Tangled
59,mood_bored,4,Toy Story 3
59,mood_bored,5,Up
59,mood_bored,6,Robin Hood
59,mood_bored,7,"Monsters, Inc."
59,mood_bored,8,Star Wars: Episode IV - A New Hope
59,mood_bored,9,Lady and the Tramp
59,mood_bored,10,Hercules
59,mood_bored,11,The Princess Bride
59,mood_bored,12,Toy Story
59,mood_bored,13,Finding Nemo
59,mood_bored,14,Avatar
59,mood_bored,15,Star Wars: Episode V - The Empire Strikes Back
59,mood_bored,16,Guardians of the Galaxy
59,mood_bored,17,WALL·E
59,mood_bored,18,A Kid in King Arthur's Court
59,mood_bored,19,"Mickey, Donald, Goofy: The Three Musketeers"
59,mood_bored,20,Pocahontas
59,mood_bored,21,Frozen
59,mood_bored,22,Homeward Bound II: Lost in San Francisco
59,mood_bored,23,Bambi and the Great Prince of the Forest
59,mood_bored,24,Ratatouille
59,mood_bored,25,The Princess and the Frog
59,mood_bored,26,The Lion King
59,mood_bored,27,Star Wars: Episode II - Attack of the Clones
59,mood_bored,28,Inside Out
59,mood_bored,29,Big Hero 6
59,mood_bored,30,Wreck-It Ralph
60,mood_happy,1,Fast Layne
60,mood_happy,2,Big Business
60,mood_happy,3,Jungle 2 Jungle
60,mood_happy,4,So Weird
60,mood_happy,5,The Suite Life of Zack & Cody
60,mood_happy,6,The Mickey Mouse Club
60,mood_happy,7,The Muppets
60,mood_happy,8,The Simpsons
60,mood_happy,9,Homeward Bound: The Incredible Journey
60,mood_happy,10,WALL·E
60,mood_happy,11,Recess: Taking the Fifth Grade
60,mood_happy,12,Pluto's Christmas Tree
60,mood_happy,13,The Fox and the Hound 2
60,mood_happy,14,Billy Dilley's Super-Duper Subterranean Summer
60,mood_happy,15,Zenon: Z3
60,mood_happy,16,The Strongest Man in the World
60,mood_happy,17,Coco
60,mood_happy,18,Twitches
60,mood_happy,19,The Cheetah Girls: One World
60,mood_happy,20,Halloweentown
60,mood_happy,21,The Shaggy Dog
60,mood_happy,22,Bizaardvark
60,mood_happy,23,Descendants 3
60,mood_happy,24,Legend of the Three Caballeros
60,mood_happy,25,Tugboat Mickey
60,mood_happy,26,I'll Be Home for Christmas
60,mood_happy,27,Pooh's Heffalump Movie
60,mood_happy,28,Aladdin
60,mood_happy,29,One Man Band
60,mood_happy,30,Brother Bear
60,mood_sad,1,The Mickey Mouse Club
60,mood_sad,2,Homeward Bound: The Incredible Journey
60,mood_sad,3,Twitches
60,mood_sad,4,The Cheetah Girls: One World
60,mood_sad,5,Aladdin
60,mood_sad,6,The Straight Story
60,mood_sad,7,Snow White and the Seven Dwarfs
60,mood_sad,8,12 Dates of Christmas
60,mood_sad,9,The Young Black Stallion
60,mood_sad,10,Jumping Ship
60,mood_sad,11,Herbie Rides Again
60,mood_sad,12,Tangled
60,mood_sad,13,The Lion King
60,mood_sad,14,The Princess Diaries 2: Royal Engagement
60,mood_sad,15,Millions
60,mood_sad,16,Aladdin and the King of Thieves
60,mood_sad,17,The Princess and the Frog
60,mood_sad,18,The Cheetah Girls 2
60,mood_sad,19,Ratatouille
60,mood_sad,20,Davy Crockett and the River Pirates
60,mood_sad,21,Diary of a Wimpy Kid
60,mood_sad,22,Johnny Kapahala: Back on Board
60,mood_sad,23,"Mickey, Donald, Goofy: The Three Musketeers"
60,mood_sad,24,The Cheetah Girls
60,mood_sad,25,Geek Charming
60,mood_sad,26,The Lion King 2: Simba's Pride
60,mood_sad,27,The Hunchback of Notre Dame
60,mood_sad,28,Cadet Kelly
60,mood_sad,29,The Princess Bride
60,mood_sad,30,"My Dog, the Thief: Part 1"
60,mood_bored,1,So Weird
60,mood_bored,2,The Muppets
60,mood_bored,3,Homeward Bound: The Incredible Journey
60,mood_bored,4,WALL·E
60,mood_bored,5,The Fox and the Hound 2
60,mood_bored,6,Zenon: Z3
60,mood_bored,7,The Strongest Man in the World
60,mood_bored,8,Coco
60,mood_bored,9,Halloweentown
60,mood_bored,10,Descendants 3
60,mood_bored,11,Legend of the Three Caballeros
60,mood_bored,12,Star Wars: Episode VI - Return of the Jedi
60,mood_bored,13,Aladdin
60,mood_bored,14,Avatar
60,mood_bored,15,Brother Bear
60,mood_bored,16,Milo Murphy's Law
60,mood_bored,17,Avengers: Age of Ultron
60,mood_bored,18,The Wild
60,mood_bored,19,The Young Black Stallion
60,mood_bored,20,Smash and Grab
60,mood_bored,21,The Rocketeer
60,mood_bored,22,George of the Jungle 2
60,mood_bored,23,Bonkers
60,mood_bored,24,Star Wars: Episode II - Attack of the Clones
60,mood_bored,25,Jumping Ship
60,mood_bored,26,Tangled
60,mood_bored,27,The Lion King
60,mood_bored,28,The Incredible Hulk
60,mood_bored,29,The Cat from Outer Space
60,mood_bored,30,Alice in Wonderland
61,mood_happy,1,Big Business
61,mood_happy,2,Fast Layne
61,mood_happy,3,Toy Story
61,mood_happy,4,Ice Age: The Great Egg-Scapade
61,mood_happy,5,Once Upon a Mattress
61,mood_happy,6,Thor: Ragnarok
61,mood_happy,7,The Three Musketeers
61,mood_happy,8,Robin Hood
61,mood_happy,9,The Emperor's New Groove
61,mood_happy,10,Mater and the Ghostlight
61,mood_happy,11,Spider-Woman
61,mood_happy,12,That Darn Cat
61,mood_happy,13,Kim Possible
61,mood_happy,14,Pooh's Heffalump Movie
61,mood_happy,15,Bears
61,mood_happy,16,Alice in Wonderland
61,mood_happy,17,Cinderella 3: A Twist in Time
61,mood_happy,18,Tuck Everlasting
61,mood_happy,19,Dragon Around
61,mood_happy,20,Finding Nemo
61,mood_happy,21,Playdate with Destiny
61,mood_happy,22,Mike's New Car
61,mood_happy,23,Thumbelina
61,mood_happy,24,Mars Needs Moms
61,mood_happy,25,The Apple Dumpling Gang
61,mood_happy,26,The Replacements
61,mood_happy,27,Andi Mack
61,mood_happy,28,Good Luck Charlie
61,mood_happy,29,Canine Caddy
61,mood_happy,30,Aladdin
61,mood_sad,1,Once Upon a Mattress
61,mood_sad,2,The Three Musketeers
61,mood_sad,3,Robin Hood
61,mood_sad,4,Kim Possible
61,mood_sad,5,Cinderella 3: A Twist in Time
61,mood_sad,6,Tuck Everlasting
